NT: 512, NM: 16, arch_ETC: instances/workload.0, arch_proc: instances/scenario.0
M[10]: mak_local 159.041046 energy 32510.279297, total energy 204845.187500 (70 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
M[11]: mak_local 147.494705 energy 18300.908203, total energy 223146.093750 (16 tasks). 2 cores, 118486.00 GFLOPS, E:75.20-117.00
M[12]: mak_local 157.523331 energy 12714.766602, total energy 235860.859375 (33 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[13]: mak_local 103.042961 energy 10964.444336, total energy 246825.296875 (16 tasks). 4 cores, 171052.00 GFLOPS, E:36.60-86.00
M[14]: mak_local 123.522400 energy 24860.054688, total energy 271685.343750 (4 tasks). 2 cores, 52303.00 GFLOPS, E:105.00-169.00
M[15]: mak_local 96.292999 energy 14279.810547, total energy 285965.156250 (12 tasks). 4 cores, 144002.00 GFLOPS, E:64.10-105.00
Makespan: 161.863754 energy consumption: 285965.156250 heavy: 6
**********
NT: 512, NM: 16, arch_ETC: instances/workload.0, arch_proc: instances/scenario.12
M[0]: mak_local 148.095627 energy 17371.443359, total energy 17371.443359 (34 tasks). 4 cores, 173021.00 GFLOPS, E:68.90-119.00
M[1]: mak_local 104.904213 energy 20640.728516, total energy 38012.171875 (16 tasks). 4 cores, 111872.00 GFLOPS, E:107.30-146.00
M[2]: mak_local 156.902740 energy 31264.517578, total energy 69276.687500 (125 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
M[3]: mak_local 148.444885 energy 14626.344727, total energy 83903.031250 (64 tasks). 4 cores, 394356.00 GFLOPS, E:21.40-102.00
M[4]: mak_local 142.842682 energy 20584.466797, total energy 104487.500000 (12 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[5]: mak_local 130.759064 energy 18690.093750, total energy 123177.593750 (48 tasks). 12 cores, 469103.00 GFLOPS, E:42.80-140.70
M[6]: mak_local 98.567558 energy 16439.808594, total energy 139617.406250 (4 tasks). 2 cores, 54479.00 GFLOPS, E:86.00-117.00
M[7]: mak_local 143.691895 energy 6981.554199, total energy 146598.953125 (18 tasks). 2 cores, 126976.00 GFLOPS, E:20.80-47.40
M[8]: mak_local 147.071167 energy 20848.253906, total energy 167447.203125 (4 tasks). 2 cores, 47927.00 GFLOPS, E:82.00-138.00
M[9]: mak_local 152.321381 energy 12420.252930, total energy 179867.453125 (33 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[10]: mak_local 150.501740 energy 19473.404297, total energy 199340.859375 (30 tasks). 6 cores, 256780.00 GFLOPS, E:61.00-129.50
M[11]: mak_local 119.368591 energy 13033.202148, total energy 212374.062500 (20 tasks). 4 cores, 183767.00 GFLOPS, E:48.70-95.00
M[12]: mak_local 121.658371 energy 20278.679688, total energy 232652.750000 (12 tasks). 2 cores, 104222.00 GFLOPS, E:93.00-140.00
M[13]: mak_local 148.788055 energy 9360.188477, total energy 242012.937500 (20 tasks). 2 cores, 136634.00 GFLOPS, E:25.00-61.70
M[14]: mak_local 145.600342 energy 22656.601562, total energy 264669.531250 (12 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[15]: mak_local 155.525345 energy 35648.992188, total energy 300318.531250 (60 tasks). 8 cores, 461606.00 GFLOPS, E:135.60-241.50
Makespan: 156.902740 energy consumption: 300318.531250 heavy: 2
**********
NT: 512, NM: 16, arch_ETC: instances/workload.0, arch_proc: instances/scenario.13
M[0]: mak_local 148.523849 energy 9383.765625, total energy 9383.765625 (34 tasks). 2 cores, 136634.00 GFLOPS, E:25.00-61.70
M[1]: mak_local 156.478210 energy 19501.968750, total energy 28885.734375 (86 tasks). 12 cores, 469103.00 GFLOPS, E:42.80-140.70
M[2]: mak_local 154.084732 energy 18821.550781, total energy 47707.285156 (73 tasks). 12 cores, 416178.00 GFLOPS, E:48.00-131.00
M[3]: mak_local 137.225739 energy 20156.857422, total energy 67864.140625 (16 tasks). 4 cores, 150979.00 GFLOPS, E:76.90-131.80
M[4]: mak_local 126.550758 energy 21973.035156, total energy 89837.171875 (12 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[5]: mak_local 165.439377 energy 15062.651367, total energy 104899.820312 (7 tasks). 4 cores, 89881.00 GFLOPS, E:67.80-96.80
M[6]: mak_local 146.180573 energy 19556.195312, total energy 124456.015625 (20 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[7]: mak_local 76.008720 energy 20666.578125, total energy 145122.593750 (8 tasks). 4 cores, 111872.00 GFLOPS, E:107.30-146.00
M[8]: mak_local 159.642288 energy 16448.814453, total energy 161571.406250 (73 tasks). 4 cores, 412077.00 GFLOPS, E:30.90-106.20
M[9]: mak_local 130.202484 energy 16459.023438, total energy 178030.437500 (16 tasks). 4 cores, 152533.00 GFLOPS, E:68.90-108.80
M[10]: mak_local 122.141800 energy 17645.689453, total energy 195676.125000 (48 tasks). 12 cores, 459729.00 GFLOPS, E:40.50-134.70
M[11]: mak_local 118.103882 energy 17240.330078, total energy 212916.453125 (20 tasks). 4 cores, 173021.00 GFLOPS, E:68.90-119.00
M[12]: mak_local 106.173203 energy 14610.722656, total energy 227527.171875 (16 tasks). 4 cores, 153377.00 GFLOPS, E:58.00-105.70
M[13]: mak_local 161.026688 energy 14207.188477, total energy 241734.359375 (25 tasks). 6 cores, 231108.00 GFLOPS, E:40.20-109.00
M[14]: mak_local 131.443939 energy 21524.423828, total energy 263258.781250 (14 tasks). 2 cores, 104222.00 GFLOPS, E:93.00-140.00
M[15]: mak_local 154.915756 energy 18993.593750, total energy 282252.375000 (44 tasks). 4 cores, 280253.00 GFLOPS, E:41.20-122.80
Makespan: 165.439377 energy consumption: 282252.375000 heavy: 5
**********
NT: 512, NM: 16, arch_ETC: instances/workload.0, arch_proc: instances/scenario.14
M[0]: mak_local 180.908661 energy 21785.650391, total energy 21785.650391 (123 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[1]: mak_local 121.904549 energy 19254.457031, total energy 41040.109375 (10 tasks). 2 cores, 54479.00 GFLOPS, E:86.00-117.00
M[2]: mak_local 171.716492 energy 21861.943359, total energy 62902.054688 (34 tasks). 4 cores, 150979.00 GFLOPS, E:76.90-131.80
M[3]: mak_local 97.553589 energy 20425.675781, total energy 83327.734375 (8 tasks). 4 cores, 100845.00 GFLOPS, E:93.50-130.00
M[4]: mak_local 165.890244 energy 14787.144531, total energy 98114.875000 (43 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[5]: mak_local 132.115341 energy 19971.644531, total energy 118086.515625 (20 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[6]: mak_local 124.021332 energy 27609.230469, total energy 145695.750000 (12 tasks). 4 cores, 119239.00 GFLOPS, E:114.00-170.80
M[7]: mak_local 172.492981 energy 20903.029297, total energy 166598.781250 (24 tasks). 4 cores, 173021.00 GFLOPS, E:68.90-119.00
M[8]: mak_local 150.940063 energy 16858.230469, total energy 183457.015625 (28 tasks). 4 cores, 199707.00 GFLOPS, E:55.20-101.90
M[9]: mak_local 176.628128 energy 25074.267578, total energy 208531.281250 (16 tasks). 2 cores, 104222.00 GFLOPS, E:93.00-140.00
M[10]: mak_local 166.501266 energy 40855.433594, total energy 249386.718750 (72 tasks). 8 cores, 461606.00 GFLOPS, E:135.60-241.50
M[11]: mak_local 162.822021 energy 15945.921875, total energy 265332.625000 (48 tasks). 6 cores, 318441.00 GFLOPS, E:35.70-96.10
M[12]: mak_local 145.014175 energy 20433.664062, total energy 285766.281250 (20 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[13]: mak_local 171.328064 energy 18542.031250, total energy 304308.312500 (20 tasks). 4 cores, 153377.00 GFLOPS, E:58.00-105.70
M[14]: mak_local 151.638840 energy 22037.246094, total energy 326345.562500 (10 tasks). 2 cores, 79576.00 GFLOPS, E:86.00-129.00
M[15]: mak_local 144.387451 energy 10626.039062, total energy 336971.593750 (24 tasks). 6 cores, 211874.00 GFLOPS, E:30.70-67.80
Makespan: 180.908661 energy consumption: 336971.593750 heavy: 0
**********
NT: 512, NM: 16, arch_ETC: instances/workload.0, arch_proc: instances/scenario.15
M[0]: mak_local 130.957352 energy 14901.946289, total energy 14901.946289 (37 tasks). 6 cores, 256780.00 GFLOPS, E:61.00-129.50
M[1]: mak_local 128.544937 energy 15287.800781, total energy 30189.746094 (86 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[2]: mak_local 127.680664 energy 15626.757812, total energy 45816.503906 (66 tasks). 12 cores, 469103.00 GFLOPS, E:42.80-140.70
M[3]: mak_local 124.584190 energy 17562.603516, total energy 63379.109375 (10 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[4]: mak_local 77.758667 energy 14758.826172, total energy 78137.937500 (6 tasks). 2 cores, 79576.00 GFLOPS, E:86.00-129.00
M[5]: mak_local 132.859314 energy 18632.066406, total energy 96770.000000 (58 tasks). 6 cores, 459263.00 GFLOPS, E:59.90-150.40
M[6]: mak_local 115.344910 energy 16496.541016, total energy 113266.539062 (12 tasks). 4 cores, 143742.00 GFLOPS, E:79.80-132.00
M[7]: mak_local 110.461899 energy 8075.833984, total energy 121342.375000 (24 tasks). 4 cores, 226022.00 GFLOPS, E:30.40-69.00
M[8]: mak_local 107.891975 energy 12787.904297, total energy 134130.281250 (12 tasks). 4 cores, 144002.00 GFLOPS, E:64.10-105.00
M[9]: mak_local 107.669464 energy 10332.099609, total energy 144462.375000 (28 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[10]: mak_local 117.785965 energy 18792.558594, total energy 163254.937500 (8 tasks). 4 cores, 111872.00 GFLOPS, E:107.30-146.00
M[11]: mak_local 130.146301 energy 25583.785156, total energy 188838.718750 (57 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
M[12]: mak_local 108.858482 energy 14529.782227, total energy 203368.500000 (16 tasks). 4 cores, 173021.00 GFLOPS, E:68.90-119.00
M[13]: mak_local 131.431503 energy 15875.085938, total energy 219243.593750 (15 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[14]: mak_local 128.904495 energy 13176.407227, total energy 232420.000000 (59 tasks). 4 cores, 412077.00 GFLOPS, E:30.90-106.20
M[15]: mak_local 127.253555 energy 8748.363281, total energy 241168.359375 (18 tasks). 6 cores, 211874.00 GFLOPS, E:30.70-67.80
Makespan: 132.859314 energy consumption: 241168.359375 heavy: 5
**********
NT: 512, NM: 16, arch_ETC: instances/workload.0, arch_proc: instances/scenario.16
M[0]: mak_local 164.990005 energy 14126.768555, total energy 14126.768555 (73 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[1]: mak_local 155.470139 energy 20292.693359, total energy 34419.460938 (33 tasks). 4 cores, 143742.00 GFLOPS, E:79.80-132.00
M[2]: mak_local 161.311737 energy 20274.472656, total energy 54693.933594 (43 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[3]: mak_local 150.900253 energy 7500.103516, total energy 62194.039062 (18 tasks). 2 cores, 126976.00 GFLOPS, E:20.80-47.40
M[4]: mak_local 131.744263 energy 24425.695312, total energy 86619.734375 (12 tasks). 4 cores, 126597.00 GFLOPS, E:104.50-156.80
M[5]: mak_local 158.868195 energy 22603.527344, total energy 109223.265625 (12 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[6]: mak_local 142.823547 energy 21752.119141, total energy 130975.382812 (12 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[7]: mak_local 121.977768 energy 13780.582031, total energy 144755.968750 (20 tasks). 4 cores, 183767.00 GFLOPS, E:48.70-95.00
M[8]: mak_local 157.059143 energy 19303.781250, total energy 164059.750000 (66 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[9]: mak_local 162.133942 energy 14418.317383, total energy 178478.062500 (53 tasks). 4 cores, 329862.00 GFLOPS, E:22.40-92.80
M[10]: mak_local 149.142548 energy 23961.953125, total energy 202440.015625 (12 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[11]: mak_local 144.419586 energy 19320.902344, total energy 221760.921875 (48 tasks). 12 cores, 459729.00 GFLOPS, E:40.50-134.70
M[12]: mak_local 168.743042 energy 18472.113281, total energy 240233.031250 (17 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[13]: mak_local 169.319672 energy 32908.375000, total energy 273141.406250 (73 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
M[14]: mak_local 100.419373 energy 14883.793945, total energy 288025.187500 (12 tasks). 4 cores, 138462.00 GFLOPS, E:63.30-105.10
M[15]: mak_local 114.184631 energy 18041.332031, total energy 306066.531250 (8 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
Makespan: 169.319672 energy consumption: 306066.531250 heavy: 13
**********
NT: 512, NM: 16, arch_ETC: instances/workload.0, arch_proc: instances/scenario.17
M[0]: mak_local 201.095688 energy 23495.359375, total energy 23495.359375 (18 tasks). 2 cores, 54479.00 GFLOPS, E:86.00-117.00
M[1]: mak_local 195.069168 energy 30854.792969, total energy 54350.152344 (43 tasks). 4 cores, 126597.00 GFLOPS, E:104.50-156.80
M[2]: mak_local 202.930054 energy 23826.181641, total energy 78176.335938 (69 tasks). 4 cores, 173021.00 GFLOPS, E:68.90-119.00
M[3]: mak_local 171.823273 energy 17440.740234, total energy 95617.078125 (48 tasks). 6 cores, 318441.00 GFLOPS, E:35.70-96.10
M[4]: mak_local 194.558105 energy 30648.550781, total energy 126265.625000 (12 tasks). 2 cores, 82084.00 GFLOPS, E:101.80-151.50
M[5]: mak_local 147.311432 energy 22290.589844, total energy 148556.218750 (10 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
M[6]: mak_local 173.896881 energy 16034.510742, total energy 164590.734375 (24 tasks). 4 cores, 171052.00 GFLOPS, E:36.60-86.00
M[7]: mak_local 140.697784 energy 14862.802734, total energy 179453.531250 (24 tasks). 6 cores, 203477.00 GFLOPS, E:37.30-89.00
M[8]: mak_local 184.768921 energy 23037.791016, total energy 202491.328125 (28 tasks). 4 cores, 188173.00 GFLOPS, E:59.60-118.50
M[9]: mak_local 154.963455 energy 25719.406250, total energy 228210.734375 (14 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[10]: mak_local 193.920990 energy 27632.396484, total energy 255843.125000 (16 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[11]: mak_local 206.605438 energy 35132.613281, total energy 290975.750000 (16 tasks). 4 cores, 119239.00 GFLOPS, E:114.00-170.80
M[12]: mak_local 177.661057 energy 12973.542969, total energy 303949.281250 (36 tasks). 4 cores, 226022.00 GFLOPS, E:30.40-69.00
M[13]: mak_local 186.467758 energy 10558.960938, total energy 314508.250000 (56 tasks). 4 cores, 314438.00 GFLOPS, E:17.80-55.70
M[14]: mak_local 186.723633 energy 29553.117188, total energy 344061.375000 (16 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[15]: mak_local 204.668701 energy 21074.679688, total energy 365136.062500 (82 tasks). 4 cores, 412077.00 GFLOPS, E:30.90-106.20
Makespan: 206.605438 energy consumption: 365136.062500 heavy: 11
**********
NT: 512, NM: 16, arch_ETC: instances/workload.0, arch_proc: instances/scenario.18
M[0]: mak_local 164.990005 energy 14126.768555, total energy 14126.768555 (73 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[1]: mak_local 155.470139 energy 20292.693359, total energy 34419.460938 (33 tasks). 4 cores, 143742.00 GFLOPS, E:79.80-132.00
M[2]: mak_local 161.311737 energy 20274.472656, total energy 54693.933594 (43 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[3]: mak_local 150.900253 energy 7500.103516, total energy 62194.039062 (18 tasks). 2 cores, 126976.00 GFLOPS, E:20.80-47.40
M[4]: mak_local 131.744263 energy 24425.695312, total energy 86619.734375 (12 tasks). 4 cores, 126597.00 GFLOPS, E:104.50-156.80
M[5]: mak_local 158.868195 energy 22603.527344, total energy 109223.265625 (12 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[6]: mak_local 142.823547 energy 21752.119141, total energy 130975.382812 (12 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[7]: mak_local 121.977768 energy 13780.582031, total energy 144755.968750 (20 tasks). 4 cores, 183767.00 GFLOPS, E:48.70-95.00
M[8]: mak_local 157.059143 energy 19303.781250, total energy 164059.750000 (66 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[9]: mak_local 162.133942 energy 14418.317383, total energy 178478.062500 (53 tasks). 4 cores, 329862.00 GFLOPS, E:22.40-92.80
M[10]: mak_local 149.142548 energy 23961.953125, total energy 202440.015625 (12 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[11]: mak_local 144.419586 energy 19320.902344, total energy 221760.921875 (48 tasks). 12 cores, 459729.00 GFLOPS, E:40.50-134.70
M[12]: mak_local 168.743042 energy 18472.113281, total energy 240233.031250 (17 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[13]: mak_local 169.319672 energy 32908.375000, total energy 273141.406250 (73 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
M[14]: mak_local 100.419373 energy 14883.793945, total energy 288025.187500 (12 tasks). 4 cores, 138462.00 GFLOPS, E:63.30-105.10
M[15]: mak_local 114.184631 energy 18041.332031, total energy 306066.531250 (8 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
Makespan: 169.319672 energy consumption: 306066.531250 heavy: 13
**********
NT: 512, NM: 16, arch_ETC: instances/workload.0, arch_proc: instances/scenario.19
M[0]: mak_local 160.132721 energy 18823.244141, total energy 18823.244141 (84 tasks). 4 cores, 307615.00 GFLOPS, E:38.20-120.00
M[1]: mak_local 141.953201 energy 12950.601562, total energy 31773.845703 (42 tasks). 6 cores, 203477.00 GFLOPS, E:37.30-89.00
M[2]: mak_local 167.488739 energy 16956.333984, total energy 48730.179688 (36 tasks). 4 cores, 153377.00 GFLOPS, E:58.00-105.70
M[3]: mak_local 168.212921 energy 18418.087891, total energy 67148.265625 (17 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[4]: mak_local 157.984848 energy 14470.537109, total energy 81618.804688 (6 tasks). 4 cores, 89881.00 GFLOPS, E:67.80-96.80
M[5]: mak_local 155.642151 energy 24883.958984, total energy 106502.765625 (10 tasks). 2 cores, 82084.00 GFLOPS, E:101.80-151.50
M[6]: mak_local 168.667664 energy 20033.375000, total energy 126536.140625 (52 tasks). 4 cores, 325650.00 GFLOPS, E:38.30-121.50
M[7]: mak_local 159.408524 energy 19601.923828, total energy 146138.062500 (45 tasks). 12 cores, 416178.00 GFLOPS, E:48.00-131.00
M[8]: mak_local 134.586090 energy 21315.257812, total energy 167453.312500 (12 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[9]: mak_local 137.134628 energy 19267.140625, total energy 186720.453125 (30 tasks). 6 cores, 256780.00 GFLOPS, E:61.00-129.50
M[10]: mak_local 166.770935 energy 16963.980469, total energy 203684.437500 (70 tasks). 4 cores, 412077.00 GFLOPS, E:30.90-106.20
M[11]: mak_local 144.204742 energy 18629.283203, total energy 222313.718750 (16 tasks). 2 cores, 118486.00 GFLOPS, E:75.20-117.00
M[12]: mak_local 142.723663 energy 27232.761719, total energy 249546.484375 (12 tasks). 4 cores, 119239.00 GFLOPS, E:114.00-170.80
M[13]: mak_local 130.070465 energy 22481.943359, total energy 272028.437500 (12 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[14]: mak_local 160.615189 energy 19862.865234, total energy 291891.312500 (66 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[15]: mak_local 73.750114 energy 27144.351562, total energy 319035.656250 (2 tasks). 2 cores, 37185.00 GFLOPS, E:143.80-183.00
Makespan: 168.667664 energy consumption: 319035.656250 heavy: 6
**********
NT: 512, NM: 16, arch_ETC: instances/workload.1, arch_proc: instances/scenario.0
M[0]: mak_local 171.991806 energy 22810.732422, total energy 22810.732422 (24 tasks). 4 cores, 188173.00 GFLOPS, E:59.60-118.50
M[1]: mak_local 214.681732 energy 24149.964844, total energy 46960.695312 (22 tasks). 4 cores, 173021.00 GFLOPS, E:68.90-119.00
M[2]: mak_local 206.356918 energy 24167.640625, total energy 71128.335938 (52 tasks). 4 cores, 307615.00 GFLOPS, E:38.20-120.00
M[3]: mak_local 177.549744 energy 25282.351562, total energy 96410.687500 (20 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[4]: mak_local 197.094666 energy 24670.443359, total energy 121081.132812 (6 tasks). 2 cores, 54479.00 GFLOPS, E:86.00-117.00
